Tiempo inversion[s]   Memoria[bytes]    Tamaño 
0.1373244000133127   21780000   1650 
0.22760929999640211   27380000   1850 
0.26318509998964146   30420000   1950 
0.23470000000088476   32000000   2000 
0.45173430000431836   46080000   2400 
0.9469785999972373   87120000   3300 
2.353090099990368   169280000   4600 
3.0341723000165075   200000000   5000 
9.432259799999883   450000000   7500 
21.25885990000097   800000000   10000 
